                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.48693,                0.24576,                0.79207,                0.88335,                0.98524,                0.93306,                0.74857,                0.75146,                 76.736,                0.72931,              0.0021405,              0.0021405,              0.0021405
                     73,                0.48387,                0.24421,                0.79219,                0.88357,                0.98505,                0.93467,                0.75005,                0.75164,                  76.72,                0.72943,              0.0020161,              0.0020161,              0.0020161
                     74,                 0.4798,                0.24174,                0.79258,                0.88371,                0.98475,                0.93428,                0.74989,                0.75106,                 76.773,                0.72949,              0.0018948,              0.0018948,              0.0018948
                     75,                0.47799,                0.24123,                0.79149,                0.88359,                0.98482,                0.93419,                0.74993,                0.75114,                 76.855,                0.72957,              0.0017765,              0.0017765,              0.0017765
                     76,                 0.4742,                0.23857,                0.79165,                0.88365,                0.98462,                0.93379,                0.74935,                0.75121,                 76.982,                0.72963,              0.0016615,              0.0016615,              0.0016615
                     77,                0.47263,                0.23754,                0.79206,                0.88373,                0.98459,                0.93354,                0.74933,                0.75102,                 77.168,                0.72967,              0.0015498,              0.0015498,              0.0015498
                     78,                0.46686,                0.23468,                0.79067,                0.88383,                0.98446,                0.93361,                0.74969,                0.75083,                 77.402,                0.72972,              0.0014416,              0.0014416,              0.0014416
                     79,                0.46912,                0.23522,                0.79184,                0.88319,                0.98527,                0.93369,                0.74965,                0.75163,                 77.523,                0.72981,               0.001337,               0.001337,               0.001337
                     80,                 0.4629,                0.23274,                0.79131,                0.88328,                0.98527,                0.93375,                0.74928,                0.75316,                 77.543,                0.72998,               0.001236,               0.001236,               0.001236
                     81,                0.46123,                0.23137,                0.79074,                0.88342,                0.98527,                0.93409,                0.74976,                0.75355,                 77.595,                0.73001,              0.0011387,              0.0011387,              0.0011387
                     82,                0.45835,                0.22988,                0.78992,                0.88346,                0.98517,                 0.9336,                0.74898,                 0.7545,                 77.609,                0.73012,              0.0010454,              0.0010454,              0.0010454
                     83,                0.45582,                 0.2283,                0.78999,                0.88355,                0.98504,                 0.9338,                0.74903,                0.75489,                 77.626,                 0.7302,             0.00095595,             0.00095595,             0.00095595
                     84,                0.45618,                0.22771,                0.79048,                0.88343,                0.98494,                0.93478,                 0.7501,                0.75499,                 77.717,                0.73029,             0.00087058,             0.00087058,             0.00087058
                     85,                 0.4543,                0.22703,                0.78985,                0.88336,                0.98507,                0.93544,                0.75034,                0.75542,                 77.782,                0.73038,             0.00078933,             0.00078933,             0.00078933
                     86,                0.44926,                0.22482,                0.78988,                0.88331,                0.98506,                0.93666,                 0.7511,                 0.7559,                 77.834,                0.73044,             0.00071228,             0.00071228,             0.00071228
                     87,                0.44833,                0.22449,                0.79001,                0.88338,                0.98508,                0.93696,                0.75128,                0.75639,                 77.903,                0.73053,             0.00063952,             0.00063952,             0.00063952
                     88,                0.44741,                0.22359,                0.78994,                0.88324,                0.98507,                0.93812,                0.75191,                0.75668,                 77.995,                0.73057,             0.00057111,             0.00057111,             0.00057111
                     89,                0.44888,                0.22382,                0.78905,                0.88369,                0.98474,                0.93865,                 0.7525,                0.75671,                 78.066,                 0.7306,             0.00050711,             0.00050711,             0.00050711
                     90,                0.44302,                0.22146,                0.78813,                0.88352,                0.98496,                0.93879,                0.75244,                0.75696,                 78.182,                0.73066,             0.00044761,             0.00044761,             0.00044761
                     91,                0.45565,                0.21748,                0.78613,                0.88367,                0.98483,                0.93936,                0.75283,                 0.7567,                 78.237,                0.73067,             0.00039264,             0.00039264,             0.00039264
                     92,                0.44791,                0.21476,                0.78569,                0.88367,                0.98483,                0.93982,                0.75305,                0.75652,                 78.304,                0.73066,             0.00034227,             0.00034227,             0.00034227
                     93,                0.44556,                0.21346,                 0.7856,                0.88354,                  0.985,                0.94028,                 0.7532,                0.75671,                 78.343,                0.73073,             0.00029655,             0.00029655,             0.00029655
                     94,                0.44282,                0.21186,                 0.7863,                0.88351,                0.98494,                0.94073,                0.75383,                0.75668,                 78.416,                0.73077,             0.00025551,             0.00025551,             0.00025551
                     95,                0.44219,                0.21113,                0.78541,                0.88355,                0.98496,                0.94158,                0.75433,                0.75686,                 78.462,                0.73087,             0.00021921,             0.00021921,             0.00021921
                     96,                0.44019,                0.21077,                  0.785,                0.88362,                0.98496,                0.94176,                 0.7548,                0.75693,                 78.583,                0.73089,             0.00018768,             0.00018768,             0.00018768
                     97,                0.43834,                0.20971,                0.78542,                0.88352,                  0.985,                 0.9417,                0.75475,                0.75725,                 78.716,                0.73097,             0.00016094,             0.00016094,             0.00016094
                     98,                0.43668,                0.20894,                0.78528,                0.88352,                0.98496,                0.94168,                0.75466,                0.75694,                 78.869,                0.73101,             0.00013903,             0.00013903,             0.00013903
                     99,                0.43723,                0.20918,                0.78527,                0.88349,                0.98504,                0.94208,                0.75475,                0.75697,                 78.986,                0.73106,             0.00012197,             0.00012197,             0.00012197
                    100,                0.43613,                  0.209,                0.78481,                0.88334,                0.98492,                 0.9415,                0.75444,                0.75718,                 79.123,                0.73113,             0.00010977,             0.00010977,             0.00010977
