                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.62779,                0.32717,                0.81322,                0.88194,                0.98633,                0.93227,                0.75289,                0.75287,                 62.946,                0.72514,              0.0070159,              0.0070159,              0.0070159
                     40,                0.62747,                0.32727,                0.81378,                0.88171,                0.98716,                0.93387,                0.75271,                0.75111,                 63.743,                 0.7246,              0.0068722,              0.0068722,              0.0068722
                     41,                0.62504,                0.32402,                0.81324,                0.88168,                0.98735,                0.94436,                0.76182,                0.75495,                 62.891,                0.72474,              0.0067268,              0.0067268,              0.0067268
                     42,                0.62239,                0.32298,                0.81241,                0.88119,                0.98805,                0.94563,                0.76431,                0.74927,                 63.545,                0.72429,              0.0065796,              0.0065796,              0.0065796
                     43,                0.61737,                0.31952,                0.81178,                0.88042,                0.98728,                0.94127,                0.75578,                0.75481,                 63.186,                0.72505,               0.006431,               0.006431,               0.006431
                     44,                0.61516,                0.31782,                0.81112,                0.88251,                0.98562,                0.95236,                0.76499,                0.75084,                 63.019,                0.72436,               0.006281,               0.006281,               0.006281
                     45,                0.61502,                0.31703,                0.81187,                0.88004,                0.98902,                 0.9542,                0.77038,                0.74724,                  64.82,                0.72415,              0.0061298,              0.0061298,              0.0061298
                     46,                0.61348,                0.31462,                0.81173,                0.88005,                0.98839,                0.94862,                0.76668,                0.75231,                 63.351,                 0.7242,              0.0059775,              0.0059775,              0.0059775
                     47,                0.60961,                0.31275,                0.81078,                0.88071,                0.98823,                0.94728,                 0.7666,                0.74975,                 63.791,                0.72411,              0.0058244,              0.0058244,              0.0058244
                     48,                0.60753,                0.31066,                0.81101,                0.88071,                0.98831,                0.95348,                0.76825,                0.75952,                 63.701,                 0.7252,              0.0056704,              0.0056704,              0.0056704
                     49,                0.60473,                0.30972,                0.81031,                0.88108,                0.98747,                0.95918,                  0.773,                0.76415,                 64.513,                0.72544,              0.0055158,              0.0055158,              0.0055158
                     50,                0.59914,                0.30582,                0.80918,                0.88251,                  0.986,                0.95349,                0.76502,                0.77096,                 64.467,                0.72603,              0.0053608,              0.0053608,              0.0053608
                     51,                0.59958,                0.30662,                0.80892,                0.88231,                0.98666,                0.95309,                0.76686,                0.76272,                 64.918,                0.72572,              0.0052055,              0.0052055,              0.0052055
                     52,                0.59254,                0.30279,                0.80846,                0.88207,                0.98699,                0.94538,                0.75911,                0.76151,                   64.8,                0.72538,                0.00505,                0.00505,                0.00505
                     53,                0.59118,                0.30243,                0.80873,                0.88156,                0.98769,                0.93459,                0.75156,                0.76107,                 65.383,                0.72515,              0.0048945,              0.0048945,              0.0048945
                     54,                0.58624,                0.30001,                0.80866,                0.88076,                0.98823,                0.93462,                0.75248,                0.75952,                 65.499,                0.72515,              0.0047392,              0.0047392,              0.0047392
                     55,                 0.5855,                0.29757,                 0.8082,                0.88152,                0.98715,                0.92831,                0.74843,                0.75495,                 65.828,                0.72511,              0.0045842,              0.0045842,              0.0045842
                     56,                0.58216,                0.29553,                0.80773,                0.88079,                 0.9875,                0.93911,                0.75895,                0.75171,                 65.466,                0.72473,              0.0044296,              0.0044296,              0.0044296
                     57,                0.58087,                0.29551,                0.80673,                 0.8814,                0.98775,                0.94143,                 0.7607,                0.75135,                  65.98,                0.72463,              0.0042756,              0.0042756,              0.0042756
                     58,                0.57695,                 0.2919,                0.80617,                 0.8817,                0.98734,                0.94372,                0.76173,                0.75308,                 66.244,                0.72485,              0.0041225,              0.0041225,              0.0041225
                     59,                0.57561,                0.29059,                0.80586,                0.88078,                0.98819,                0.95414,                0.77095,                0.75378,                  66.29,                0.72511,              0.0039702,              0.0039702,              0.0039702
                     60,                0.57214,                0.28978,                0.80674,                0.88112,                0.98823,                  0.958,                0.77408,                0.75505,                  66.39,                0.72495,               0.003819,               0.003819,               0.003819
                     61,                0.57084,                0.28869,                0.80606,                0.88148,                0.98756,                0.95773,                0.77402,                  0.758,                 66.593,                0.72512,               0.003669,               0.003669,               0.003669
                     62,                0.57005,                0.28472,                 0.8056,                0.88153,                0.98752,                 0.9571,                 0.7727,                 0.7589,                 66.928,                0.72527,              0.0035204,              0.0035204,              0.0035204
                     63,                0.56431,                0.28442,                0.80489,                0.88137,                0.98763,                0.95635,                 0.7712,                0.76028,                 67.411,                0.72539,              0.0033732,              0.0033732,              0.0033732
                     64,                0.56282,                 0.2825,                0.80406,                 0.8814,                0.98716,                0.95732,                 0.7724,                0.76029,                 67.398,                0.72548,              0.0032278,              0.0032278,              0.0032278
                     65,                 0.5606,                0.28027,                0.80422,                0.88056,                0.98775,                0.95982,                0.77395,                0.76067,                 67.602,                0.72562,              0.0030841,              0.0030841,              0.0030841
                     66,                0.55694,                0.27729,                0.80319,                0.88145,                0.98718,                0.95774,                0.77259,                0.76122,                 67.901,                0.72577,              0.0029424,              0.0029424,              0.0029424
                     67,                0.55628,                0.27783,                0.80466,                0.88145,                0.98665,                0.95647,                0.77186,                0.76018,                 68.163,                0.72566,              0.0028027,              0.0028027,              0.0028027
                     68,                0.55289,                0.27608,                0.80318,                0.88188,                0.98601,                 0.9536,                0.76853,                0.76238,                 67.915,                0.72589,              0.0026653,              0.0026653,              0.0026653
                     69,                0.55253,                0.27562,                0.80274,                0.88257,                0.98572,                0.95288,                0.76698,                0.76396,                 67.842,                0.72604,              0.0025302,              0.0025302,              0.0025302
                     70,                0.55011,                0.27366,                0.80285,                0.88235,                0.98588,                0.95406,                0.76728,                0.76614,                 67.997,                0.72626,              0.0023977,              0.0023977,              0.0023977
                     71,                0.54746,                0.27143,                0.80158,                0.88244,                 0.9859,                0.95591,                0.76804,                0.76799,                 68.136,                0.72641,              0.0022677,              0.0022677,              0.0022677
                     72,                 0.5451,                0.26976,                0.80166,                0.88254,                0.98586,                0.95727,                0.76882,                 0.7691,                 68.206,                0.72646,              0.0021405,              0.0021405,              0.0021405
                     73,                 0.5428,                0.26823,                0.80196,                0.88271,                0.98575,                0.95867,                0.77022,                0.77061,                 68.124,                0.72661,              0.0020161,              0.0020161,              0.0020161
                     74,                 0.5384,                0.26754,                0.80145,                0.88279,                 0.9858,                 0.9595,                 0.7708,                0.77109,                 68.142,                0.72669,              0.0018948,              0.0018948,              0.0018948
                     75,                0.53714,                0.26448,                0.80089,                0.88257,                0.98593,                0.95965,                 0.7701,                0.77317,                 68.213,                0.72692,              0.0017765,              0.0017765,              0.0017765
                     76,                0.53358,                0.26148,                0.80083,                0.88211,                0.98664,                0.95966,                0.77005,                 0.7748,                 68.301,                0.72708,              0.0016615,              0.0016615,              0.0016615
                     77,                0.53418,                0.26213,                 0.8011,                0.88211,                0.98646,                0.95915,                0.76961,                0.77538,                 68.458,                0.72713,              0.0015498,              0.0015498,              0.0015498
                     78,                0.52769,                 0.2591,                    0.8,                0.88198,                0.98683,                0.95823,                0.76949,                0.77546,                 68.457,                0.72716,              0.0014416,              0.0014416,              0.0014416
                     79,                0.53064,                0.26035,                0.79992,                0.88189,                0.98726,                0.95776,                  0.769,                0.77635,                 68.509,                0.72726,               0.001337,               0.001337,               0.001337
                     80,                 0.5285,                0.25837,                0.79936,                0.88185,                0.98722,                0.95705,                 0.7683,                0.77755,                 68.558,                0.72743,               0.001236,               0.001236,               0.001236
                     81,                0.52356,                0.25614,                0.79974,                0.88197,                0.98731,                0.95671,                0.76783,                0.77833,                 68.618,                0.72756,              0.0011387,              0.0011387,              0.0011387
                     82,                0.52228,                0.25575,                0.79942,                0.88193,                0.98722,                0.95639,                0.76798,                 0.7787,                 68.641,                0.72761,              0.0010454,              0.0010454,              0.0010454
                     83,                0.52037,                0.25385,                 0.7986,                  0.882,                0.98705,                0.95522,                 0.7669,                0.78029,                 68.707,                 0.7278,             0.00095595,             0.00095595,             0.00095595
                     84,                0.52041,                 0.2535,                0.79943,                0.88179,                0.98717,                0.95512,                0.76664,                0.78159,                 68.813,                0.72792,             0.00087058,             0.00087058,             0.00087058
                     85,                0.51942,                0.25242,                0.79859,                0.88186,                0.98717,                0.95423,                0.76589,                0.78231,                 68.887,                0.72802,             0.00078933,             0.00078933,             0.00078933
                     86,                0.51447,                0.24961,                0.79779,                0.88173,                0.98725,                0.95376,                0.76516,                0.78346,                 69.004,                0.72814,             0.00071228,             0.00071228,             0.00071228
                     87,                0.51385,                 0.2499,                0.79832,                0.88184,                0.98731,                 0.9526,                0.76384,                0.78386,                  69.07,                0.72821,             0.00063952,             0.00063952,             0.00063952
                     88,                0.51197,                0.24888,                0.79781,                0.88184,                0.98733,                0.95157,                0.76302,                0.78467,                 69.093,                0.72834,             0.00057111,             0.00057111,             0.00057111
                     89,                0.51418,                0.25015,                0.79861,                0.88184,                0.98734,                0.95059,                0.76205,                0.78564,                 69.183,                0.72847,             0.00050711,             0.00050711,             0.00050711
                     90,                0.50976,                0.24689,                0.79729,                0.88183,                0.98723,                0.94977,                0.76113,                0.78669,                 69.236,                0.72859,             0.00044761,             0.00044761,             0.00044761
                     91,                0.51774,                0.24017,                0.79386,                0.88169,                0.98738,                0.94892,                0.76051,                0.78738,                  69.26,                0.72872,             0.00039264,             0.00039264,             0.00039264
                     92,                0.51191,                0.23797,                0.79378,                0.88165,                0.98745,                0.94792,                0.75953,                0.78782,                 69.255,                0.72878,             0.00034227,             0.00034227,             0.00034227
                     93,                0.51029,                0.23638,                0.79369,                0.88165,                0.98768,                0.94747,                0.75878,                0.78821,                 69.298,                0.72886,             0.00029655,             0.00029655,             0.00029655
                     94,                0.50867,                0.23518,                0.79324,                0.88169,                0.98777,                0.94672,                0.75809,                0.78879,                 69.364,                0.72897,             0.00025551,             0.00025551,             0.00025551
                     95,                0.50707,                0.23491,                0.79273,                0.88162,                 0.9877,                0.94634,                0.75765,                0.78895,                 69.431,                0.72903,             0.00021921,             0.00021921,             0.00021921
                     96,                 0.5052,                0.23334,                0.79253,                0.88166,                0.98771,                0.94551,                0.75714,                0.78951,                 69.498,                0.72914,             0.00018768,             0.00018768,             0.00018768
                     97,                0.50403,                 0.2328,                0.79223,                0.88166,                0.98771,                0.94493,                0.75701,                0.78993,                 69.553,                0.72922,             0.00016094,             0.00016094,             0.00016094
                     98,                0.50287,                0.23294,                 0.7928,                0.88165,                0.98769,                0.94456,                 0.7566,                 0.7904,                 69.627,                0.72929,             0.00013903,             0.00013903,             0.00013903
                     99,                0.50185,                0.23212,                0.79243,                0.88172,                0.98766,                0.94383,                0.75576,                0.79072,                 69.717,                0.72935,             0.00012197,             0.00012197,             0.00012197
                    100,                0.50097,                0.23248,                0.79204,                0.88166,                0.98762,                 0.9435,                0.75556,                0.79092,                 69.806,                0.72942,             0.00010977,             0.00010977,             0.00010977
