                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                0.62029,                0.32046,                0.80801,                0.88114,                0.98518,                0.90524,                 0.7285,                0.74022,                 62.961,                0.72432,              0.0085502,              0.0085502,              0.0085502
                     28,                 0.6187,                0.31904,                0.80775,                0.88124,                0.98553,                0.92447,                0.74437,                0.74623,                 64.019,                0.72459,              0.0084385,              0.0084385,              0.0084385
                     29,                0.61258,                0.31548,                0.80655,                0.88148,                0.98683,                0.92311,                0.73708,                0.76377,                 64.086,                0.72585,              0.0083235,              0.0083235,              0.0083235
                     30,                0.60749,                0.31399,                0.80535,                 0.8807,                0.98654,                0.93879,                0.75504,                0.74316,                 63.045,                0.72461,              0.0082052,              0.0082052,              0.0082052
                     31,                0.60421,                0.30919,                 0.8068,                0.88113,                0.98669,                0.94573,                 0.7611,                0.73966,                 63.816,                0.72443,              0.0080839,              0.0080839,              0.0080839
                     32,                0.59655,                0.30704,                0.80572,                0.88157,                0.98453,                0.93318,                0.75226,                0.73699,                 64.079,                0.72402,              0.0079595,              0.0079595,              0.0079595
                     33,                0.59899,                 0.3063,                0.80528,                0.88096,                0.98645,                0.92307,                0.73847,                0.75344,                 65.504,                0.72508,              0.0078323,              0.0078323,              0.0078323
                     34,                0.59148,                0.30213,                 0.8041,                0.88221,                0.98571,                0.92653,                0.74252,                0.74475,                 64.283,                0.72443,              0.0077023,              0.0077023,              0.0077023
                     35,                0.58988,                0.30161,                0.80424,                0.88195,                0.98686,                0.93569,                 0.7495,                 0.7499,                 65.795,                0.72452,              0.0075698,              0.0075698,              0.0075698
                     36,                0.58571,                0.29984,                0.80367,                 0.8819,                0.98644,                0.94079,                0.75762,                0.74238,                 66.811,                0.72416,              0.0074347,              0.0074347,              0.0074347
                     37,                 0.5835,                0.29781,                0.80303,                 0.8832,                0.98674,                0.93136,                0.74584,                0.75227,                 66.002,                0.72453,              0.0072973,              0.0072973,              0.0072973
                     38,                0.57947,                 0.2968,                0.80279,                0.88194,                0.98781,                0.94488,                0.75814,                0.75153,                 66.756,                 0.7245,              0.0071576,              0.0071576,              0.0071576
                     39,                0.57811,                0.29444,                0.80274,                0.88139,                0.98764,                0.93783,                0.75179,                0.74726,                 66.525,                0.72434,              0.0070159,              0.0070159,              0.0070159
                     40,                0.57621,                 0.2933,                0.80203,                0.88149,                0.98751,                0.94069,                0.75478,                0.74637,                 67.887,                 0.7241,              0.0068722,              0.0068722,              0.0068722
                     41,                0.57218,                0.29184,                0.80093,                0.88168,                0.98732,                0.92654,                0.74079,                0.74892,                 68.089,                0.72458,              0.0067268,              0.0067268,              0.0067268
                     42,                0.57016,                0.28975,                0.80038,                0.88023,                0.98876,                0.93122,                0.74747,                0.74695,                 69.035,                0.72429,              0.0065796,              0.0065796,              0.0065796
                     43,                0.56376,                0.28681,                0.80068,                0.88221,                0.98575,                0.92984,                0.74917,                0.74225,                 70.058,                0.72421,               0.006431,               0.006431,               0.006431
                     44,                0.56315,                0.28493,                0.80038,                0.88253,                 0.9859,                0.92354,                0.73747,                0.75949,                 70.938,                0.72527,               0.006281,               0.006281,               0.006281
                     45,                0.56171,                0.28316,                0.80045,                0.88164,                0.98754,                0.91277,                0.73128,                0.74976,                 72.137,                0.72453,              0.0061298,              0.0061298,              0.0061298
                     46,                 0.5586,                0.28239,                0.80054,                0.88201,                0.98619,                0.93074,                 0.7456,                0.75493,                 71.123,                0.72514,              0.0059775,              0.0059775,              0.0059775
                     47,                0.55567,                0.27945,                0.79999,                0.88237,                0.98568,                0.92778,                0.74269,                0.75946,                 71.175,                0.72577,              0.0058244,              0.0058244,              0.0058244
                     48,                0.55289,                0.27698,                0.79925,                 0.8818,                0.98645,                0.92218,                0.73723,                  0.756,                 72.859,                0.72555,              0.0056704,              0.0056704,              0.0056704
                     49,                0.54858,                0.27756,                0.79826,                0.88061,                0.98771,                0.91679,                0.73364,                0.75714,                  72.32,                0.72569,              0.0055158,              0.0055158,              0.0055158
                     50,                0.54503,                0.27417,                0.79864,                0.88185,                0.98718,                0.91441,                0.73108,                0.75319,                 72.712,                0.72506,              0.0053608,              0.0053608,              0.0053608
                     51,                 0.5446,                0.27348,                0.79874,                0.88081,                0.98761,                0.91801,                0.73558,                0.74988,                 73.007,                0.72495,              0.0052055,              0.0052055,              0.0052055
                     52,                0.53826,                0.27163,                0.79717,                0.88234,                 0.9865,                0.92009,                0.73677,                0.74978,                 72.566,                0.72504,                0.00505,                0.00505,                0.00505
                     53,                0.53985,                0.27054,                0.79773,                0.88203,                0.98711,                0.91973,                0.73657,                0.75228,                 73.131,                0.72502,              0.0048945,              0.0048945,              0.0048945
                     54,                0.53557,                0.26889,                0.79693,                 0.8825,                0.98681,                0.92175,                0.73856,                0.75219,                 72.966,                0.72527,              0.0047392,              0.0047392,              0.0047392
                     55,                0.53057,                0.26652,                0.79679,                  0.882,                 0.9869,                0.92041,                 0.7363,                0.75675,                 73.606,                0.72581,              0.0045842,              0.0045842,              0.0045842
                     56,                0.52979,                0.26441,                0.79693,                0.88254,                0.98646,                0.91873,                0.73487,                0.75634,                 73.005,                0.72564,              0.0044296,              0.0044296,              0.0044296
                     57,                0.52866,                0.26425,                0.79679,                0.88302,                0.98667,                0.91777,                0.73425,                 0.7546,                 73.162,                0.72559,              0.0042756,              0.0042756,              0.0042756
                     58,                0.52433,                0.26124,                0.79599,                0.88227,                 0.9868,                0.92067,                 0.7378,                0.75211,                 73.026,                0.72543,              0.0041225,              0.0041225,              0.0041225
                     59,                0.52335,                 0.2605,                0.79534,                0.88255,                0.98668,                0.92275,                0.73837,                0.75397,                 73.047,                0.72545,              0.0039702,              0.0039702,              0.0039702
                     60,                0.51805,                0.25745,                0.79587,                0.88298,                0.98666,                0.92083,                0.73688,                0.75275,                 73.283,                0.72537,               0.003819,               0.003819,               0.003819
                     61,                0.51715,                0.25573,                0.79526,                0.88286,                0.98647,                0.91704,                0.73339,                0.75398,                 73.696,                0.72558,               0.003669,               0.003669,               0.003669
                     62,                0.51264,                0.25335,                0.79446,                0.88279,                0.98691,                0.91539,                0.73213,                0.75383,                 73.861,                 0.7257,              0.0035204,              0.0035204,              0.0035204
                     63,                0.51045,                0.25257,                0.79427,                 0.8833,                0.98612,                0.91434,                0.73169,                0.75422,                   73.9,                0.72589,              0.0033732,              0.0033732,              0.0033732
                     64,                0.50692,                0.25099,                0.79363,                0.88248,                0.98692,                0.91064,                 0.7289,                0.75516,                 74.078,                  0.726,              0.0032278,              0.0032278,              0.0032278
                     65,                0.50662,                0.25047,                0.79355,                0.88276,                0.98683,                 0.9126,                0.72938,                0.75844,                 74.259,                0.72624,              0.0030841,              0.0030841,              0.0030841
                     66,                0.50193,                0.24762,                0.79292,                0.88279,                0.98699,                0.91756,                0.73325,                0.76029,                 74.258,                0.72644,              0.0029424,              0.0029424,              0.0029424
                     67,                0.50102,                0.24627,                0.79256,                0.88271,                0.98694,                0.91812,                0.73332,                0.76278,                 74.431,                0.72679,              0.0028027,              0.0028027,              0.0028027
                     68,                0.49559,                0.24438,                0.79235,                0.88224,                0.98682,                0.91895,                 0.7325,                0.76602,                 74.711,                0.72713,              0.0026653,              0.0026653,              0.0026653
                     69,                0.49408,                0.24326,                0.79305,                0.88233,                0.98687,                0.91711,                0.73003,                0.76874,                 75.009,                0.72734,              0.0025302,              0.0025302,              0.0025302
                     70,                0.49053,                0.24173,                0.79148,                0.88228,                0.98666,                0.91671,                0.72928,                0.77101,                 75.368,                0.72754,              0.0023977,              0.0023977,              0.0023977
                     71,                0.48827,                0.24072,                0.79125,                0.88214,                0.98704,                0.91668,                0.72889,                0.77293,                 75.661,                0.72771,              0.0022677,              0.0022677,              0.0022677
                     72,                0.48684,                0.23955,                 0.7912,                0.88229,                0.98679,                0.91502,                0.72738,                0.77433,                  75.93,                0.72784,              0.0021405,              0.0021405,              0.0021405
                     73,                0.48253,                0.23642,                0.79085,                0.88254,                0.98654,                0.91399,                0.72627,                0.77504,                 76.085,                  0.728,              0.0020161,              0.0020161,              0.0020161
                     74,                0.48012,                0.23585,                0.79015,                 0.8827,                0.98629,                0.91282,                0.72543,                0.77492,                 76.334,                0.72803,              0.0018948,              0.0018948,              0.0018948
                     75,                0.47784,                0.23447,                0.79067,                0.88237,                0.98655,                0.91222,                0.72524,                0.77451,                 76.534,                0.72811,              0.0017765,              0.0017765,              0.0017765
                     76,                0.47434,                0.23226,                 0.7906,                0.88254,                0.98649,                0.91128,                 0.7246,                0.77453,                 76.783,                0.72816,              0.0016615,              0.0016615,              0.0016615
                     77,                0.47241,                 0.2317,                 0.7907,                 0.8827,                0.98662,                0.91066,                0.72412,                  0.775,                 76.912,                0.72827,              0.0015498,              0.0015498,              0.0015498
                     78,                0.46681,                0.22866,                0.78896,                0.88265,                0.98695,                   0.91,                 0.7234,                0.77533,                   77.1,                0.72834,              0.0014416,              0.0014416,              0.0014416
                     79,                0.46901,                0.22914,                0.78954,                0.88286,                0.98649,                0.91061,                0.72373,                 0.7759,                  77.16,                 0.7284,               0.001337,               0.001337,               0.001337
                     80,                0.46471,                0.22673,                0.78911,                0.88299,                0.98634,                0.91178,                0.72463,                 0.7763,                 77.311,                0.72847,               0.001236,               0.001236,               0.001236
                     81,                0.46165,                0.22576,                0.78768,                0.88274,                0.98645,                0.91236,                0.72514,                0.77694,                 77.483,                0.72858,              0.0011387,              0.0011387,              0.0011387
                     82,                0.45994,                 0.2241,                0.78817,                0.88266,                0.98636,                0.91225,                0.72483,                0.77737,                 77.572,                0.72862,              0.0010454,              0.0010454,              0.0010454
                     83,                0.45772,                0.22214,                0.78846,                0.88241,                0.98636,                0.91228,                0.72501,                0.77764,                 77.761,                0.72866,             0.00095595,             0.00095595,             0.00095595
                     84,                 0.4568,                 0.2215,                0.78791,                0.88277,                0.98606,                 0.9123,                0.72462,                0.77845,                 77.908,                 0.7288,             0.00087058,             0.00087058,             0.00087058
                     85,                0.45377,                0.22168,                0.78819,                0.88287,                 0.9859,                0.91229,                0.72488,                0.77925,                 78.066,                0.72894,             0.00078933,             0.00078933,             0.00078933
                     86,                0.45118,                0.21945,                0.78725,                0.88234,                0.98668,                0.91273,                0.72451,                 0.7798,                 78.142,                  0.729,             0.00071228,             0.00071228,             0.00071228
                     87,                0.44902,                0.21855,                0.78729,                 0.8825,                 0.9864,                0.91347,                0.72507,                 0.7802,                 78.233,                0.72907,             0.00063952,             0.00063952,             0.00063952
                     88,                0.44704,                0.21764,                0.78721,                0.88248,                0.98652,                 0.9133,                0.72508,                0.78054,                 78.331,                 0.7291,             0.00057111,             0.00057111,             0.00057111
                     89,                 0.4488,                0.21807,                0.78654,                0.88242,                0.98636,                0.91319,                0.72474,                0.78124,                 78.414,                 0.7292,             0.00050711,             0.00050711,             0.00050711
                     90,                0.44352,                0.21545,                0.78676,                0.88267,                 0.9861,                0.91294,                0.72411,                0.78171,                 78.518,                0.72926,             0.00044761,             0.00044761,             0.00044761
                     91,                 0.4507,                0.20952,                0.78435,                0.88271,                0.98601,                0.91353,                0.72482,                0.78144,                 78.541,                0.72921,             0.00039264,             0.00039264,             0.00039264
                     92,                0.44317,                0.20649,                0.78333,                0.88281,                0.98579,                0.91375,                  0.725,                0.78082,                 78.623,                0.72917,             0.00034227,             0.00034227,             0.00034227
                     93,                0.44078,                0.20541,                0.78267,                0.88273,                0.98589,                0.91295,                0.72463,                0.78071,                 78.716,                 0.7292,             0.00029655,             0.00029655,             0.00029655
                     94,                0.43771,                0.20417,                0.78248,                0.88273,                0.98594,                0.91347,                0.72474,                0.78071,                 78.792,                0.72923,             0.00025551,             0.00025551,             0.00025551
                     95,                 0.4368,                0.20392,                 0.7823,                0.88282,                0.98586,                0.91368,                0.72476,                0.78082,                 78.818,                0.72926,             0.00021921,             0.00021921,             0.00021921
                     96,                0.43592,                0.20364,                 0.7821,                0.88276,                0.98592,                0.91382,                0.72475,                0.78096,                 78.869,                0.72931,             0.00018768,             0.00018768,             0.00018768
                     97,                0.43338,                0.20189,                0.78206,                0.88269,                0.98595,                0.91426,                0.72461,                0.78108,                 78.921,                0.72934,             0.00016094,             0.00016094,             0.00016094
                     98,                0.43182,                0.20188,                 0.7813,                0.88258,                0.98608,                0.91517,                0.72556,                0.78075,                 78.974,                0.72937,             0.00013903,             0.00013903,             0.00013903
                     99,                0.43133,                0.20125,                0.78088,                0.88233,                0.98617,                0.91515,                0.72519,                0.78047,                 79.015,                0.72934,             0.00012197,             0.00012197,             0.00012197
                    100,                0.43135,                0.20065,                0.78205,                0.88246,                0.98613,                0.91536,                0.72552,                0.78004,                 79.051,                0.72936,             0.00010977,             0.00010977,             0.00010977
